LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_8,8,8,2,1,0,0,0,116,1755.0,1065.0,2820.0,3.5894689087760945,134.2698468945879,97.13717647752149,0.0,0.002045281429502048,0.002045281429502048,0.002045281429502048,0.002045281429502048,NaN,-1.0,3.5894689087760945,3.5894689087760945,1.0,0.002045281429502048,1.0,NaN
Track_9,9,9,4,3,1,0,0,152,3525.0,30.0,3555.0,19.544498670279754,130.92717989031183,119.80917876739372,0.0,0.014935412528715454,0.03101958277209706,0.002494758132338381,0.011291896681710921,0.014607286229063078,-1.0,22.406265281709754,19.544498670279754,0.8722782857629531,0.005544538629866597,0.37123438132066544,0.01610378369926678
Track_10,10,10,4,3,1,0,0,178,3555.0,0.0,3555.0,12.308799397354727,149.92951514288103,106.6565107723076,0.0,0.003635696501383013,0.004559572883417188,0.003171912028001522,0.0031756045927303295,8.001025470019368E-4,-1.0,21.009910535237978,12.308799397354727,0.5858568210802382,0.00346239082907306,0.9523321948781951,1.607008183382652E-4
Track_11,11,11,4,3,1,0,0,177,3555.0,0.0,3555.0,8.6348069241097,114.57717823896166,127.0031794939878,0.0,0.003301280959525892,0.003650595739386191,0.002834850363424092,0.0034183967757673932,4.2029420102033464E-4,-1.0,21.38305258709039,9.744923399982227,0.40381544631858596,0.0024289189659942897,0.735750454376084,6.753003639157069E-4
Track_12,12,12,4,3,1,0,0,130,2235.0,0.0,2235.0,6.760734896742597,98.15450991360551,69.16050698521121,0.0,0.007014865677636249,0.010715493862911414,0.0028318465006110347,0.007497256669386298,0.003963899561664956,-1.0,9.356894161815367,6.760734896742597,0.7225404904474115,0.0030249373139787906,0.4312181377360433,0.008861058899491028
Track_13,13,13,4,3,1,0,0,108,2955.0,0.0,2955.0,5.4707920045348954,178.66918471225432,88.6715089558224,0.0,0.0021987778435404903,0.003219692818748945,0.0016515153183181968,0.0017251253935543294,8.849040347674583E-4,-1.0,9.540225332003056,5.4707920045348954,0.5734447368012275,0.0018513678526344824,0.8419985939340713,0.0015708467953559355
Track_14,14,14,2,1,0,0,0,189,2850.0,705.0,3555.0,11.247148645935866,107.8918442304096,162.90051645295216,0.0,0.003946367945942409,0.003946367945942409,0.003946367945942409,0.003946367945942409,NaN,-1.0,11.247148645935866,11.247148645935866,1.0,0.003946367945942409,1.0,NaN
Track_15,15,15,2,1,0,0,0,182,2745.0,810.0,3555.0,11.635747629802752,125.54984601386778,165.5165167171682,0.0,0.0042388880254290535,0.0042388880254290535,0.0042388880254290535,0.0042388880254290535,NaN,-1.0,11.635747629802752,11.635747629802752,1.0,0.0042388880254290535,1.0,NaN
Track_16,16,16,2,1,0,0,0,137,2070.0,1485.0,3555.0,10.229237911391392,122.35251235760376,155.9245157483761,0.0,0.004941660826759127,0.004941660826759127,0.004941660826759127,0.004941660826759127,NaN,-1.0,10.229237911391392,10.229237911391392,1.0,0.004941660826759127,1.0,NaN
Track_17,17,17,4,3,1,0,0,148,3090.0,0.0,3090.0,4.321071085648751,61.05817283354212,40.05750404580791,0.0,0.0014213388771243262,0.0014622277564298603,0.0013916194496867871,0.001410169425256331,3.660533754187462E-5,-1.0,7.491050325866555,4.321071085648751,0.5768311381820673,0.0013984048820869744,0.9838645129557336,2.919950641490643E-4
Track_18,18,18,4,3,1,0,0,46,1230.0,435.0,1665.0,3.1373158005976873,62.43883963965614,48.850171600534,0.0,0.002839565532089896,0.003355823402720424,0.0021685484033085707,0.0029943247902406932,6.085789201448262E-4,-1.0,5.434174412077176,3.1373158005976873,0.5773307153383157,0.002550663252518445,0.8982582806043495,0.002140111225888321
Track_19,19,19,4,3,1,0,0,188,3195.0,0.0,3195.0,8.464341952835357,92.30484265612245,63.16550637971615,0.0,0.003137078583089253,0.003449246304816855,0.0025493195317868246,0.0034126699126640785,5.093426988842346E-4,-1.0,16.659457332743504,9.42428212102161,0.5080802923993826,0.0026492463076167,0.8444947225414552,4.178423229814458E-5
Track_20,20,20,4,3,1,0,0,172,2760.0,795.0,3555.0,11.053936363428367,51.57517187575903,81.98617494727034,0.0,0.00571273243994099,0.007576998374227529,0.004225698508317453,0.005335500437277987,0.001707199661928,-1.0,26.06151599556771,13.825777645456931,0.424147864817546,0.0040050494070392635,0.7010742143352742,6.1440747462196E-4
Track_21,21,21,2,1,0,0,0,197,2970.0,0.0,2970.0,3.5151447332877885,40.202837393819905,60.18617274547011,0.0,0.0011835504152484136,0.0011835504152484136,0.0011835504152484136,0.0011835504152484136,NaN,-1.0,3.5151447332877885,3.5151447332877885,1.0,0.0011835504152484136,1.0,NaN
Track_22,22,22,4,3,1,0,0,141,3555.0,0.0,3555.0,13.5900280425037,56.589172382173075,64.36450650081517,0.0,0.004184453193903398,0.0053829515011527725,0.0022529955040407933,0.004917412576516627,0.0016888097075706562,-1.0,25.150294078693953,13.5900280425037,0.5403526495547613,0.003822792698313277,0.9135704287200422,4.510446731307892E-4
Track_23,23,23,4,3,1,0,0,165,3015.0,60.0,3075.0,9.738418833632867,82.49484166531235,29.01216959689579,0.0,0.003275178423456167,0.0035987305222019606,0.003074456813850949,0.0031523479343155904,2.8289790934878843E-4,-1.0,17.163493086051893,9.738418833632867,0.5673914269553266,0.0032299896628964733,0.9862026568580018,1.588291963351479E-5
Track_24,24,24,4,3,1,0,0,166,2565.0,585.0,3150.0,8.410520083004416,80.96884151118633,21.236835478253717,0.0,0.008655552089909778,0.01763404573507352,0.0037149200924667075,0.004617690442189106,0.007788694350035105,-1.0,21.792701420151552,11.428783844418039,0.3859328827965894,0.003278955198052404,0.37882681127583423,0.001042211065391864
Track_25,25,25,4,3,1,0,0,141,3555.0,0.0,3555.0,17.064140390414888,83.40317509038736,101.82417695090854,0.0,0.0045322397571652415,0.005382951501152767,0.003687048863913432,0.004526718906429524,8.479647979683281E-4,-1.0,22.008885378061375,17.064140390414888,0.7753296042617657,0.004800039490974652,1.0590877244272068,3.7677882891200206E-4
Track_26,26,26,2,1,0,0,0,208,3135.0,135.0,3270.0,5.732843348727693,58.07883919929609,110.98017787566464,0.0,0.0018286581654633788,0.0018286581654633788,0.0018286581654633788,0.0018286581654633788,NaN,-1.0,5.732843348727693,5.732843348727693,1.0,0.0018286581654633788,1.0,NaN
Track_27,27,27,4,3,1,0,0,154,3225.0,330.0,3555.0,4.507677265143454,10.70016774738361,79.00684131302431,0.0,0.003091119585546441,0.005013733963845933,0.0017702292210035487,0.002489395571789841,0.0017034185028227135,-1.0,14.41598821070597,6.450574441662054,0.3126859705528787,0.0013977293845406059,0.45217577187118707,8.286387858317088E-4
Track_28,28,28,4,3,1,0,0,68,1305.0,450.0,1755.0,2.5998019644197488,10.046167681329601,84.82017523350436,0.0,0.00784706556228107,0.013316105439514045,7.020934686570137E-4,0.009522997778672146,0.00647185337408723,-1.0,5.694775119414016,2.5998019644197488,0.45652407863425243,0.0019921854133484666,0.25387648383166517,0.009356266697741197
Track_29,29,29,4,3,1,0,0,167,3555.0,0.0,3555.0,19.27242945895455,72.57584066349324,52.37450528982503,0.0,0.0050890085760934844,0.006413786156431158,0.003396275104625871,0.005456964467223425,0.0015420398471844637,-1.0,24.098027065945267,19.27242945895455,0.799751340896694,0.005421217850620127,1.06527976315215,8.967812352525821E-4
Track_30,30,30,4,3,1,0,0,170,3555.0,0.0,3555.0,21.724783538199304,68.0341735381182,44.67183784518895,0.0,0.005667346609696331,0.006790952990491329,0.004404040848848525,0.005807045989749139,0.0011995725616113489,-1.0,36.67386782467684,21.724783538199304,0.5923777563374784,0.006111050221715698,1.0782912432531,9.223906163096739E-5
