LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2051 ? ID2053,4,2051,2053,-1.0,0.001001427582904734,6.816125239049968E-4,2.0039408202806905,2085.0,125.24101264934228,77.28100780538179,0.0,
ID2051 ? ID2056,4,2051,2056,-1.0,0.0010199620918301476,0.001444015988200989,4.245407005310907,2085.0,124.58701258328827,76.24550770079628,0.0,
ID2060 ? ID2062,5,2060,2062,-1.0,NaN,0.0018747289466738886,3.2057864988123494,1290.0,151.23751527498905,38.150003853150395,0.0,
ID2062 ? ID2068,5,2062,2068,-1.0,7.154399141900054E-4,0.0033395830173900158,3.9073121303463183,2730.0,154.45301559975456,37.65950380360988,0.0,
ID2062 ? ID2071,5,2062,2071,-1.0,0.001154888781607376,0.0037839583386246366,4.143434380793977,2692.5,153.96251555021408,36.951003732051376,0.0,
ID2075 ? ID2077,6,2075,2077,-1.0,NaN,0.0015667517322554678,1.9036033546903934,607.5,142.62651440527796,28.994002928394295,0.0,
ID2077 ? ID2079,6,2077,2079,-1.0,0.0010428234196580514,0.00179805850481113,4.207456901258044,2385.0,144.09801455389947,28.667002895367293,0.0,
ID2077 ? ID2082,6,2077,2082,-1.0,0.0011900344945462063,5.038527291270435E-4,1.1790153861572819,2385.0,142.73551441628695,29.4300029724303,0.0,
ID2088 ? ID2090,7,2088,2090,-1.0,6.495283566509796E-5,4.193228974870566E-4,0.9749257366574066,2392.5,81.69550825124634,36.67850370452888,0.0,
ID2088 ? ID2093,7,2088,2093,-1.0,5.73545355502704E-4,0.0034885170212075474,8.110802074307548,2392.5,84.58400854298486,34.062503440312845,0.0,
ID2086 ? ID2088,7,2086,2088,-1.0,NaN,0.0022568590071354393,2.2681433021711164,727.5,82.56750833931835,38.04100384214139,0.0,
ID2157 ? ID2159,8,2157,2159,-1.0,NaN,0.0011434087254973877,3.3787727838447807,2077.5,93.49549900463204,49.636761798281626,0.0,
