LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID2295,2295,16,-1.0,69.92350706227421,124.20551254475677,0.0,1890.0,126,5.0,1,,119.69050081252612,121.0,38.0,174.0,810185.0,18.55608790201428,74.52356330329235,69.0,3.0,255.0,504450.0,27.215312610596122,-0.03101269938175775,-0.41288085249600504,0.06617088177880642,0.33989939015408643
ID2384,2384,17,-1.0,164.31751659606917,120.06351212641472,0.0,3555.0,237,5.0,1,,125.2486334761408,125.0,69.0,195.0,847808.0,17.740489368693602,70.0251144925369,69.0,0.0,255.0,474000.0,27.262676066096848,0.018393667251748486,0.2550292724136033,0.038863962737841894,0.19217803114131846
ID2377,2377,17,-1.0,227.5375229812898,62.51150631366214,0.0,750.0,50,5.0,1,,124.49357364455564,125.0,76.0,183.0,842697.0,14.325806051969257,56.2035751218792,55.0,0.0,191.0,380442.0,17.928952053368054,0.014783422926841155,0.2531975502623108,0.01997631269747871,0.12279036020561179
ID2380,2380,17,-1.0,166.7155168382672,119.40951206036073,0.0,3360.0,224,5.0,1,,126.17550598315914,126.0,66.0,192.0,854082.0,17.992740109410956,68.5402570542169,64.0,6.0,255.0,463949.0,25.063298353227495,0.03045713467197298,0.4145403948811717,0.018134499887545643,0.09741771300030745
ID2374,2374,17,-1.0,225.7935228051458,62.07550626962613,0.0,0.0,0,5.0,1,,121.76451469936457,122.0,63.0,176.0,824224.0,15.953160960333387,61.03353523415609,60.0,5.0,162.0,413136.0,16.93584659958265,-0.0037082543275363377,-0.05681813454352586,0.016252849279436696,0.11527080930672358
ID2394,2394,18,-1.0,171.72951734468126,111.56151126771265,0.0,3555.0,237,5.0,1,,122.0286600679558,122.0,66.0,183.0,826012.0,18.749509213225338,83.15497119219883,75.0,0.0,255.0,562876.0,38.048771184565084,-0.011443772122189512,-0.15068490851440158,0.02276983249631202,0.09731045513119273
ID2388,2388,18,-1.0,231.67952339963188,61.42150620357213,0.0,0.0,0,5.0,1,,119.47303885359727,120.0,59.0,170.0,808713.0,15.436743346713302,58.583838085389665,57.0,0.0,162.0,396554.0,15.887517736934246,-0.013558235629344809,-0.21275312522971085,2.813826790544861E-4,0.002074564502908221
ID2398,2398,18,-1.0,170.20351719055523,112.86951139982065,0.0,3555.0,237,5.0,1,,117.92864529472558,118.0,66.0,181.0,798259.0,16.512221169269452,75.3597281725504,69.0,0.0,255.0,510110.0,28.03474568122086,-0.03865580491189293,-0.574353961403114,-0.037896729626726675,-0.21176429687440185
ID2391,2391,18,-1.0,232.55152348770386,58.8055059393561,0.0,765.0,51,5.0,1,,123.35810311715092,121.0,72.0,194.0,835011.0,18.03842414330808,53.94740729797532,52.0,0.0,133.0,365170.0,14.67500204891415,-2.514437503911829E-4,-0.003439926347414103,-0.0010639780051219976,-0.00783100278602231
ID2410,2410,19,-1.0,185.02751868777938,122.24351234659476,0.0,3555.0,237,5.0,1,,129.73437730831841,130.0,46.0,166.0,878172.0,17.447897829037405,70.80972078593337,69.0,0.0,249.0,479311.0,27.67335463568857,0.019603383331070742,0.2859181481499492,0.009702051417306701,0.04917353184299968
ID2403,2403,19,-1.0,246.06752485282001,74.93750756868826,0.0,105.0,7,5.0,1,,131.31777219677997,132.0,80.0,179.0,888890.0,14.1340962259213,55.925247451618105,55.0,0.0,150.0,378558.0,15.529238110415085,0.16720116053485154,2.6618221527967147,0.14497127051207231,0.9119585858962415
ID2414,2414,19,-1.0,182.41151842356336,125.51351267686478,0.0,3555.0,237,5.0,1,,124.80366376126427,125.0,73.0,167.0,844796.0,15.072588690642446,72.10621953020905,69.0,0.0,249.0,488087.0,27.569053180798885,-0.015886461433821622,-0.2673323085179426,0.05033712081266165,0.25069203027788034
ID2407,2407,19,-1.0,185.8995187758514,125.73151269888278,0.0,1800.0,120,5.0,1,,130.027921406413,132.0,69.0,166.0,880159.0,14.653089111729152,70.54055251883511,63.0,0.0,255.0,477489.0,34.27089084871617,0.012032726329423763,0.21101188040894,0.06381066933346953,0.2469291817760099
ID2421,2421,20,-1.0,181.75751835750935,140.11951415207093,0.0,2805.0,187,5.0,1,,126.63613532279516,127.0,58.0,187.0,857200.0,17.625666667890773,64.78697001034115,63.0,0.0,200.0,438543.0,20.332311663216654,0.01714004536139049,0.24214377304452173,0.0262286926899894,0.16287836390884985
