LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
Label,Track ID,Source spot ID,Target spot ID,Edge cost,Directional change rate,Speed,Displacement,Edge time,Edge X,Edge Y,Edge Z,Manual edge color
Label,Track ID,Source ID,Target ID,Cost,? rate,Speed,Disp.,Edge T,Edge X,Edge Y,Edge Z,Edge color
,,,,(cost),(rad/sec),(micron/sec),(micron),(sec),(micron),(micron),(micron),
ID2292 ? ID2294,17,2292,2294,-1.0,0.0060094455938694636,0.01748964202989283,5.246892608967849,1035.0,104.24505956969645,54.85912170273403,0.0,
ID2297 ? ID2302,17,2297,2302,-1.0,3.2201639453305933E-4,0.0021372929242406444,4.424196353178134,2520.0,102.79039276949138,58.0593886631852,0.0,
ID2292 ? ID2297,17,2292,2297,-1.0,0.0013493477976690216,0.005182870727818021,3.109722436690813,1185.0,102.06305936938884,54.56818834269301,0.0,
ID2297 ? ID2299,17,2297,2299,-1.0,4.99988564989578E-4,0.0028681431284701664,5.980078422860297,2527.5,104.02685954966569,58.0593886631852,0.0,
ID2306 ? ID2308,18,2306,2308,-1.0,NaN,0.013306525801721062,3.592761966464687,1080.0,184.03353356094502,85.98899122712271,0.0,
ID2308 ? ID2313,18,2308,2313,-1.0,3.853371827518729E-4,0.0040837736449099715,9.311003910394735,2355.0,178.28759970013493,87.5891247073483,0.0,
ID2308 ? ID2310,18,2308,2310,-1.0,4.515644071570102E-4,0.001842755087685212,4.339688231498674,2392.5,180.68779992047334,86.71632462722525,0.0,
ID2318 ? ID2320,19,2318,2320,-1.0,0.0011909097783875866,9.330030691850839E-4,0.7417374400021417,3172.5,170.06873227897626,68.67845630468227,0.0,
ID2316 ? ID2318,19,2316,2318,-1.0,NaN,0.0015022910959948492,1.7576805823139736,2190.0,170.9415323590993,69.40578970478482,0.0,
ID2318 ? ID2323,19,2318,2323,-1.0,0.001051718305212882,0.004224351063267529,3.3583590952976854,3172.5,169.63233223891473,67.44198952450796,0.0,
ID2327 ? ID2329,20,2327,2329,-1.0,NaN,0.0013667616511424904,2.767692343563543,2557.5,156.3948643570485,67.07832282445669,0.0,
ID2332 ? ID2334,21,2332,2334,-1.0,NaN,0.002788672791087812,5.730722585685453,2542.5,169.55959889890448,86.06172456713297,0.0,
ID2338 ? ID2340,22,2338,2340,-1.0,NaN,0.005497277514786994,1.5667240917142933,2842.5,146.28493009562322,91.73492508793277,0.0,
ID2340 ? ID2342,22,2340,2342,-1.0,0.0029981318701835557,0.007607563487201306,4.450424640012764,3277.5,145.12119665545913,89.84385824766616,0.0,
